name,owner,url,createdAt,updatedAt,primaryLanguage,pullRequests,releases,totalIssues,closedIssues
awesome-react,enaqx,https://github.com/enaqx/awesome-react,2014-08-06T05:31:44Z,2026-03-06T00:46:20Z,None,794,0,119,117
vllm,vllm-project,https://github.com/vllm-project/vllm,2023-02-09T11:23:20Z,2026-03-06T01:46:50Z,Python,14465,84,13850,12151
awesome-machine-learning,josephmisiti,https://github.com/josephmisiti/awesome-machine-learning,2014-07-15T19:11:19Z,2026-03-06T00:59:24Z,Python,902,0,98,97
cpython,python,https://github.com/python/cpython,2017-02-10T19:23:51Z,2026-03-06T01:28:17Z,Python,57243,0,75452,68289
openai-cookbook,openai,https://github.com/openai/openai-cookbook,2022-03-11T02:08:53Z,2026-03-06T00:23:25Z,Jupyter Notebook,1008,0,727,655
superpowers,obra,https://github.com/obra/superpowers,2025-10-09T19:45:18Z,2026-03-06T01:51:16Z,Shell,39,2,329,227
screenshot-to-code,abi,https://github.com/abi/screenshot-to-code,2023-11-14T17:53:32Z,2026-03-06T01:50:40Z,TypeScript,71,0,395,282
imgui,ocornut,https://github.com/ocornut/imgui,2014-07-21T14:29:47Z,2026-03-05T23:14:49Z,C++,418,118,6786,5746
PaddleOCR,PaddlePaddle,https://github.com/PaddlePaddle/PaddleOCR,2020-05-08T10:38:16Z,2026-03-06T01:35:12Z,Python,3119,29,10498,10271
cs-self-learning,PKUFlyingPig,https://github.com/PKUFlyingPig/cs-self-learning,2021-10-20T13:43:42Z,2026-03-06T00:31:37Z,HTML,315,5,231,106
moby,moby,https://github.com/moby/moby,2013-01-18T18:10:57Z,2026-03-06T01:29:56Z,Go,22359,276,23383,20115
strapi,strapi,https://github.com/strapi/strapi,2015-09-30T15:34:48Z,2026-03-06T01:20:36Z,TypeScript,9585,514,11808,11233
flask,pallets,https://github.com/pallets/flask,2010-04-06T11:11:59Z,2026-03-05T21:36:46Z,Python,1627,38,2722,2722
Prompt-Engineering-Guide,dair-ai,https://github.com/dair-ai/Prompt-Engineering-Guide,2022-12-16T16:04:50Z,2026-03-06T01:17:31Z,MDX,342,0,241,74
superset,apache,https://github.com/apache/superset,2015-07-21T18:55:34Z,2026-03-06T01:45:19Z,TypeScript,16450,243,12196,11543
protobuf,protocolbuffers,https://github.com/protocolbuffers/protobuf,2014-08-26T15:52:15Z,2026-03-06T01:29:26Z,C++,8738,208,6801,6676
obs-studio,obsproject,https://github.com/obsproject/obs-studio,2013-10-01T02:40:31Z,2026-03-05T22:06:41Z,C,5422,237,4920,4162
reveal.js,hakimel,https://github.com/hakimel/reveal.js,2011-06-07T18:54:22Z,2026-03-05T22:04:50Z,JavaScript,413,49,2490,1696
caddy,caddyserver,https://github.com/caddyserver/caddy,2015-01-13T19:45:03Z,2026-03-06T01:17:02Z,Go,2266,133,4489,4293
gpt_academic,binary-husky,https://github.com/binary-husky/gpt_academic,2023-03-20T09:05:13Z,2026-03-05T16:04:06Z,Python,228,32,1756,1480
awesome-cpp,fffaraz,https://github.com/fffaraz/awesome-cpp,2014-07-17T08:51:11Z,2026-03-06T00:54:26Z,None,837,0,591,355
swift,swiftlang,https://github.com/swiftlang/swift,2015-10-23T21:15:07Z,2026-03-06T01:34:47Z,C++,58085,66,17480,10069
tabby,Eugeny,https://github.com/Eugeny/tabby,2016-12-23T09:06:10Z,2026-03-06T01:00:01Z,TypeScript,1512,204,6029,3509
SecLists,danielmiessler,https://github.com/danielmiessler/SecLists,2012-02-19T01:30:18Z,2026-03-05T23:33:27Z,PHP,696,29,318,308
act,nektos,https://github.com/nektos/act,2019-01-02T19:53:43Z,2026-03-06T00:48:44Z,Go,1057,92,1317,1076
awesome-scalability,binhnguyennus,https://github.com/binhnguyennus/awesome-scalability,2017-12-27T03:46:40Z,2026-03-06T00:06:07Z,None,37,0,0,0
express,expressjs,https://github.com/expressjs/express,2009-06-26T18:56:01Z,2026-03-06T01:34:45Z,JavaScript,522,164,4030,3930
node,base,https://github.com/base/node,2023-02-01T13:55:02Z,2026-03-05T21:48:53Z,Go,249,72,330,323
OpenHands,OpenHands,https://github.com/OpenHands/OpenHands,2024-03-13T03:33:31Z,2026-03-06T01:42:49Z,Python,6443,99,3847,3679
AppFlowy,AppFlowy-IO,https://github.com/AppFlowy-IO/AppFlowy,2021-06-16T12:56:48Z,2026-03-06T01:45:45Z,Dart,3894,127,3900,2996
ansible,ansible,https://github.com/ansible/ansible,2012-03-06T14:58:02Z,2026-03-05T22:11:16Z,Python,39671,207,33292,32755
LlamaFactory,hiyouga,https://github.com/hiyouga/LlamaFactory,2023-05-28T10:09:12Z,2026-03-06T01:45:32Z,Python,900,35,7870,6967
Chart.js,chartjs,https://github.com/chartjs/Chart.js,2013-03-17T23:56:36Z,2026-03-05T20:29:13Z,JavaScript,3016,117,7301,6817
awesome-courses,prakhar1989,https://github.com/prakhar1989/awesome-courses,2014-11-15T18:36:49Z,2026-03-06T01:50:10Z,None,194,0,83,39
anime,juliangarnier,https://github.com/juliangarnier/anime,2016-03-13T21:37:45Z,2026-03-06T01:15:27Z,JavaScript,87,34,835,750
33-js-concepts,leonardomso,https://github.com/leonardomso/33-js-concepts,2018-09-04T13:27:04Z,2026-03-05T20:08:12Z,JavaScript,262,0,119,119
webpack,webpack,https://github.com/webpack/webpack,2012-03-10T10:08:14Z,2026-03-06T00:08:47Z,JavaScript,5562,448,10150,10038
annotated_deep_learning_paper_implementations,labmlai,https://github.com/labmlai/annotated_deep_learning_paper_implementations,2020-08-25T02:29:34Z,2026-03-06T01:12:29Z,Python,104,0,142,114
echarts,apache,https://github.com/apache/echarts,2013-04-03T03:18:59Z,2026-03-05T22:05:21Z,TypeScript,1493,122,19305,17662
gpt4free,xtekky,https://github.com/xtekky/gpt4free,2023-03-29T17:00:43Z,2026-03-06T00:57:08Z,Python,871,429,1990,1981
ChinaTextbook,TapXWorld,https://github.com/TapXWorld/ChinaTextbook,2020-01-05T04:11:06Z,2026-03-06T01:32:04Z,Roff,1,0,161,76
ghidra,NationalSecurityAgency,https://github.com/NationalSecurityAgency/ghidra,2019-03-01T03:27:48Z,2026-03-05T23:59:45Z,Java,553,52,5864,4325
scikit-learn,scikit-learn,https://github.com/scikit-learn/scikit-learn,2010-08-17T09:43:38Z,2026-03-06T01:30:40Z,Python,14163,49,11980,10392
javascript-questions,lydiahallie,https://github.com/lydiahallie/javascript-questions,2019-06-12T08:26:27Z,2026-03-05T22:22:30Z,None,328,0,252,233
awesome-nodejs,sindresorhus,https://github.com/sindresorhus/awesome-nodejs,2014-07-11T13:35:34Z,2026-03-06T00:27:14Z,None,421,0,105,102
Java,TheAlgorithms,https://github.com/TheAlgorithms/Java,2016-07-16T10:21:02Z,2026-03-06T01:05:25Z,Java,2267,0,1203,1178
interviews,kdn251,https://github.com/kdn251/interviews,2017-02-14T18:19:25Z,2026-03-06T01:43:41Z,Java,42,0,58,24
design-resources-for-developers,bradtraversy,https://github.com/bradtraversy/design-resources-for-developers,2020-05-06T14:40:35Z,2026-03-05T22:38:09Z,None,967,0,111,109
nocode,kelseyhightower,https://github.com/kelseyhightower/nocode,2018-02-06T23:54:00Z,2026-03-05T21:16:22Z,Dockerfile,1,1,4920,728
MetaGPT,FoundationAgents,https://github.com/FoundationAgents/MetaGPT,2023-06-30T09:04:55Z,2026-03-06T01:36:02Z,Python,673,22,905,889
Apollo-11,chrislgarry,https://github.com/chrislgarry/Apollo-11,2014-04-03T15:45:02Z,2026-03-05T23:02:17Z,Assembly,355,0,387,330
localstack,localstack,https://github.com/localstack/localstack,2016-10-25T23:48:03Z,2026-03-05T22:02:41Z,Python,6811,106,6175,5867
docusaurus,facebook,https://github.com/facebook/docusaurus,2017-06-20T16:13:53Z,2026-03-06T01:40:18Z,TypeScript,5624,154,3400,3111
AFFiNE,toeverything,https://github.com/toeverything/AFFiNE,2022-07-31T18:45:21Z,2026-03-06T01:49:40Z,TypeScript,9029,540,3607,3107
keras,keras-team,https://github.com/keras-team/keras,2015-03-28T00:35:42Z,2026-03-06T00:45:37Z,Python,4661,86,12653,12466
codex,openai,https://github.com/openai/codex,2025-04-13T05:37:54Z,2026-03-06T01:51:26Z,Rust,4301,573,6239,4837
prometheus,prometheus,https://github.com/prometheus/prometheus,2012-11-24T11:14:12Z,2026-03-05T22:59:56Z,Go,8236,359,6387,5873
socket.io,socketio,https://github.com/socketio/socket.io,2010-03-11T18:24:48Z,2026-03-05T16:39:31Z,TypeScript,440,82,3650,3464
resume.github.com,resume,https://github.com/resume/resume.github.com,2011-02-06T13:39:55Z,2026-03-05T20:11:27Z,JavaScript,84,0,126,66
alacritty,alacritty,https://github.com/alacritty/alacritty,2016-02-18T05:02:30Z,2026-03-06T00:19:58Z,Rust,1918,105,6249,5928
OpenBB,OpenBB-finance,https://github.com/OpenBB-finance/OpenBB,2020-12-20T10:46:38Z,2026-03-06T01:14:07Z,Python,4216,54,2285,2251
open-interpreter,openinterpreter,https://github.com/openinterpreter/open-interpreter,2023-07-14T07:10:44Z,2026-03-06T00:42:02Z,Python,384,48,1049,803
nocodb,nocodb,https://github.com/nocodb/nocodb,2017-10-29T18:51:48Z,2026-03-05T22:23:02Z,TypeScript,5822,183,4495,4064
daytona,daytonaio,https://github.com/daytonaio/daytona,2024-02-06T08:21:20Z,2026-03-06T01:47:36Z,TypeScript,1855,162,1069,833
traefik,traefik,https://github.com/traefik/traefik,2015-09-13T19:04:02Z,2026-03-06T00:45:56Z,Go,5076,506,6605,5935
rustlings,rust-lang,https://github.com/rust-lang/rustlings,2015-09-15T02:25:18Z,2026-03-06T00:13:05Z,Rust,922,46,758,709
uBlock,gorhill,https://github.com/gorhill/uBlock,2015-04-01T17:51:11Z,2026-03-06T01:18:35Z,JavaScript,256,283,3447,3434
sway,FuelLabs,https://github.com/FuelLabs/sway,2021-01-19T20:54:33Z,2026-03-05T12:58:54Z,Rust,3638,185,3264,2418
nerd-fonts,ryanoasis,https://github.com/ryanoasis/nerd-fonts,2014-12-05T04:31:17Z,2026-03-05T22:20:36Z,CSS,565,38,1127,1080
everything-claude-code,affaan-m,https://github.com/affaan-m/everything-claude-code,2026-01-18T00:51:51Z,2026-03-06T01:51:56Z,JavaScript,89,10,129,124
lodash,lodash,https://github.com/lodash/lodash,2012-04-07T04:11:46Z,2026-03-06T00:57:06Z,JavaScript,614,2,4338,4274
tldr,tldr-pages,https://github.com/tldr-pages/tldr,2013-12-08T07:34:43Z,2026-03-06T01:31:05Z,Markdown,17749,6,1684,1480
redux,reduxjs,https://github.com/reduxjs/redux,2015-05-29T23:53:15Z,2026-03-05T10:22:03Z,TypeScript,1746,78,2067,2030
crawl4ai,unclecode,https://github.com/unclecode/crawl4ai,2024-05-09T09:48:50Z,2026-03-06T00:53:28Z,Python,163,13,933,751
ladybird,LadybirdBrowser,https://github.com/LadybirdBrowser/ladybird,2024-05-30T09:18:10Z,2026-03-06T00:37:10Z,C++,5894,0,1474,927
atom,atom,https://github.com/atom/atom,2012-01-20T18:18:21Z,2026-03-05T23:18:01Z,JavaScript,3937,538,17111,16148
architect-awesome,xingshaocheng,https://github.com/xingshaocheng/architect-awesome,2018-04-06T13:30:58Z,2026-03-06T01:35:40Z,None,49,0,71,23
Front-end-Developer-Interview-Questions,h5bp,https://github.com/h5bp/Front-end-Developer-Interview-Questions,2012-02-09T23:34:10Z,2026-03-05T21:40:48Z,Nunjucks,484,0,177,143
scrapy,scrapy,https://github.com/scrapy/scrapy,2010-02-22T02:01:14Z,2026-03-06T00:39:02Z,Python,2475,46,3241,2780
leetcode-master,youngyangyang04,https://github.com/youngyangyang04/leetcode-master,2019-12-14T12:05:42Z,2026-03-06T00:21:13Z,Shell,2311,0,277,68
ripgrep,BurntSushi,https://github.com/BurntSushi/ripgrep,2016-03-11T02:02:33Z,2026-03-06T00:32:43Z,Rust,544,74,1767,1673
minio,minio,https://github.com/minio/minio,2015-01-14T19:23:58Z,2026-03-06T01:30:42Z,Go,9882,521,7885,7840
openpilot,commaai,https://github.com/commaai/openpilot,2016-11-24T01:33:30Z,2026-03-06T00:42:16Z,Python,12647,61,3223,3042
markdown-here,adam-p,https://github.com/adam-p/markdown-here,2012-05-13T03:27:22Z,2026-03-06T01:31:07Z,JavaScript,27,17,634,333
jquery,jquery,https://github.com/jquery/jquery,2009-04-03T15:20:14Z,2026-03-06T00:27:48Z,JavaScript,867,13,2381,2305
nuxt,nuxt,https://github.com/nuxt/nuxt,2016-10-26T11:18:47Z,2026-03-06T00:27:21Z,TypeScript,7471,274,17160,16350
spring-framework,spring-projects,https://github.com/spring-projects/spring-framework,2010-12-08T04:04:45Z,2026-03-05T22:28:25Z,Java,905,357,27888,27577
drawio-desktop,jgraph,https://github.com/jgraph/drawio-desktop,2017-05-25T20:58:42Z,2026-03-06T00:53:11Z,JavaScript,22,169,1738,1677
pathway,pathwaycom,https://github.com/pathwaycom/pathway,2022-11-27T13:01:14Z,2026-03-06T00:48:17Z,Python,19,84,140,113
Real-Time-Voice-Cloning,CorentinJ,https://github.com/CorentinJ/Real-Time-Voice-Cloning,2019-05-26T08:56:15Z,2026-03-05T18:29:33Z,Python,50,0,1111,951
git,git,https://github.com/git/git,2008-07-23T14:21:26Z,2026-03-05T23:39:22Z,C,3,0,0,0
shadowsocks-windows,shadowsocks,https://github.com/shadowsocks/shadowsocks-windows,2013-01-14T07:54:16Z,2026-03-05T23:56:05Z,C#,290,55,2915,2727
llama,meta-llama,https://github.com/meta-llama/llama,2023-02-14T09:29:12Z,2026-03-06T01:06:59Z,Python,54,0,1112,652
awesome-flutter,Solido,https://github.com/Solido/awesome-flutter,2017-05-07T11:45:27Z,2026-03-06T00:06:14Z,Dart,448,0,0,0
Magisk,topjohnwu,https://github.com/topjohnwu/Magisk,2016-09-08T12:42:53Z,2026-03-06T01:29:08Z,Rust,1688,156,6492,6453
30-Days-Of-Python,Asabeneh,https://github.com/Asabeneh/30-Days-Of-Python,2019-11-19T17:24:16Z,2026-03-06T01:19:02Z,Python,137,0,142,84
angular.js,angular,https://github.com/angular/angular.js,2010-01-06T00:34:37Z,2026-03-05T13:52:42Z,JavaScript,790,0,9033,8644
cline,cline,https://github.com/cline/cline,2024-07-06T07:28:10Z,2026-03-06T01:46:07Z,TypeScript,3244,239,3418,2915
awesome-chatgpt-prompts-zh,PlexPt,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,2022-12-12T01:55:03Z,2026-03-06T01:18:56Z,None,33,0,97,59
rails,rails,https://github.com/rails/rails,2008-04-11T02:19:47Z,2026-03-06T01:42:44Z,Ruby,25884,160,18481,17973
mkcert,FiloSottile,https://github.com/FiloSottile/mkcert,2018-06-25T05:33:03Z,2026-03-06T01:32:28Z,Go,52,14,350,241
FFmpeg,FFmpeg,https://github.com/FFmpeg/FFmpeg,2011-04-14T14:12:38Z,2026-03-06T01:49:42Z,C,0,0,0,0
bat,sharkdp,https://github.com/sharkdp/bat,2018-04-21T10:52:23Z,2026-03-06T01:38:08Z,Rust,1577,43,1580,1266
memos,usememos,https://github.com/usememos/memos,2021-12-08T15:30:18Z,2026-03-06T01:17:38Z,Go,1917,86,2824,2813
html5-boilerplate,h5bp,https://github.com/h5bp/html5-boilerplate,2010-01-24T18:03:24Z,2026-03-05T19:11:25Z,JavaScript,804,34,1358,1353
fuel-core,FuelLabs,https://github.com/FuelLabs/fuel-core,2020-08-27T21:12:14Z,2026-03-06T01:25:34Z,Rust,1617,125,1154,996
astro,withastro,https://github.com/withastro/astro,2021-03-15T17:19:47Z,2026-03-06T00:31:21Z,TypeScript,8245,1000,5976,5787
zustand,pmndrs,https://github.com/pmndrs/zustand,2019-04-09T09:10:06Z,2026-03-06T00:56:13Z,TypeScript,888,101,693,691
DeepLearning-500-questions,scutan90,https://github.com/scutan90/DeepLearning-500-questions,2018-06-27T06:36:45Z,2026-03-05T16:11:39Z,JavaScript,302,0,192,81
private-gpt,zylon-ai,https://github.com/zylon-ai/private-gpt,2023-05-02T09:15:31Z,2026-03-06T01:38:34Z,Python,226,10,1227,965
yolov5,ultralytics,https://github.com/ultralytics/yolov5,2020-05-18T03:45:11Z,2026-03-06T00:29:17Z,Python,2239,10,9440,9401
you-get,soimort,https://github.com/soimort/you-get,2012-08-20T15:53:36Z,2026-03-05T15:01:44Z,Python,582,123,0,0
pocketbase,pocketbase,https://github.com/pocketbase/pocketbase,2022-07-05T06:06:21Z,2026-03-06T01:30:19Z,Go,55,244,1952,1928
vaultwarden,dani-garcia,https://github.com/dani-garcia/vaultwarden,2018-02-17T22:40:20Z,2026-03-06T01:48:36Z,Rust,1080,78,2562,2552
react-router,remix-run,https://github.com/remix-run/react-router,2014-05-16T22:22:51Z,2026-03-05T16:58:53Z,TypeScript,3414,326,8311,8197
llm-app,pathwaycom,https://github.com/pathwaycom/llm-app,2023-07-19T08:43:37Z,2026-03-05T21:50:10Z,Jupyter Notebook,49,0,18,13
meilisearch,meilisearch,https://github.com/meilisearch/meilisearch,2018-04-23T11:45:28Z,2026-03-05T22:54:55Z,Rust,2339,299,2393,2167
face_recognition,ageitgey,https://github.com/ageitgey/face_recognition,2017-03-03T21:52:39Z,2026-03-05T18:21:42Z,Python,94,2,1378,598
awesome-rust,rust-unofficial,https://github.com/rust-unofficial/awesome-rust,2014-07-17T10:45:10Z,2026-03-06T00:17:49Z,Rust,1696,0,143,133
pi-hole,pi-hole,https://github.com/pi-hole/pi-hole,2014-06-08T15:02:55Z,2026-03-06T00:29:46Z,Shell,2171,123,3126,3095
gatsby,gatsbyjs,https://github.com/gatsbyjs/gatsby,2015-05-21T22:43:05Z,2026-03-06T01:32:03Z,JavaScript,18253,158,14130,13914
rclone,rclone,https://github.com/rclone/rclone,2014-03-16T16:19:57Z,2026-03-06T01:47:37Z,Go,2307,121,5967,5034
leetcode,azl397985856,https://github.com/azl397985856/leetcode,2018-03-30T09:13:51Z,2026-03-05T15:29:35Z,JavaScript,257,40,256,248
rich,Textualize,https://github.com/Textualize/rich,2019-11-10T15:28:09Z,2026-03-06T01:40:28Z,Python,860,175,1481,1264
anything-llm,Mintplex-Labs,https://github.com/Mintplex-Labs/anything-llm,2023-06-04T02:29:14Z,2026-03-06T01:22:11Z,JavaScript,1304,25,3222,2947
awesome-android-ui,wasabeef,https://github.com/wasabeef/awesome-android-ui,2014-12-24T01:45:03Z,2026-03-05T18:25:28Z,None,90,0,115,94
MinerU,opendatalab,https://github.com/opendatalab/MinerU,2024-02-29T08:52:34Z,2026-03-06T01:49:07Z,Python,1319,143,2093,1903
GPT-SoVITS,RVC-Boss,https://github.com/RVC-Boss/GPT-SoVITS,2024-01-14T18:05:21Z,2026-03-06T01:49:25Z,Python,355,4,2008,1232
github-cheat-sheet,tiimgreen,https://github.com/tiimgreen/github-cheat-sheet,2014-04-12T16:38:42Z,2026-03-06T00:46:12Z,None,129,0,75,49
project-layout,golang-standards,https://github.com/golang-standards/project-layout,2017-09-09T16:33:26Z,2026-03-06T00:45:28Z,Makefile,94,0,115,44
gpt-engineer,AntonOsika,https://github.com/AntonOsika/gpt-engineer,2023-04-29T12:52:15Z,2026-03-06T01:00:39Z,Python,351,21,501,470
autogen,microsoft,https://github.com/microsoft/autogen,2023-08-18T11:43:45Z,2026-03-06T01:35:47Z,Python,2534,98,2940,2494
hackingtool,Z4nzu,https://github.com/Z4nzu/hackingtool,2020-04-11T09:21:31Z,2026-03-06T00:48:16Z,Python,57,0,392,322
OpenManus,FoundationAgents,https://github.com/FoundationAgents/OpenManus,2025-03-06T14:08:14Z,2026-03-06T01:34:44Z,Python,115,3,741,389
appwrite,appwrite,https://github.com/appwrite/appwrite,2019-04-08T16:36:25Z,2026-03-05T21:25:37Z,TypeScript,4448,120,4298,3756
faceswap,deepfakes,https://github.com/deepfakes/faceswap,2017-12-19T09:44:13Z,2026-03-05T22:32:21Z,Python,363,5,898,896
docling,docling-project,https://github.com/docling-project/docling,2024-07-09T07:50:26Z,2026-03-06T01:31:51Z,Python,737,155,1630,817
starship,starship,https://github.com/starship/starship,2019-04-02T03:23:12Z,2026-03-06T00:34:12Z,Rust,3060,138,2629,1853
ChatGPT,lencx,https://github.com/lencx/ChatGPT,2022-12-07T09:43:02Z,2026-03-05T20:55:12Z,Rust,123,34,1253,368
marktext,marktext,https://github.com/marktext/marktext,2017-11-12T16:05:25Z,2026-03-06T01:41:05Z,JavaScript,944,36,3002,1654
element,ElemeFE,https://github.com/ElemeFE/element,2016-09-03T06:19:26Z,2026-03-06T01:26:45Z,Vue,3231,145,17894,15249
nanoGPT,karpathy,https://github.com/karpathy/nanoGPT,2022-12-28T00:51:12Z,2026-03-06T01:41:28Z,Python,45,0,353,114
gitea,go-gitea,https://github.com/go-gitea/gitea,2016-11-01T02:13:26Z,2026-03-06T01:16:58Z,Go,18521,224,15436,12818
maybe,maybe-finance,https://github.com/maybe-finance/maybe,2024-01-01T22:23:46Z,2026-03-06T00:30:52Z,Ruby,1073,28,0,0
ultralytics,ultralytics,https://github.com/ultralytics/ultralytics,2022-09-11T16:39:45Z,2026-03-06T01:48:24Z,Python,4245,349,12487,12360
requests,psf,https://github.com/psf/requests,2011-02-13T18:38:17Z,2026-03-05T22:32:44Z,Python,1619,14,4127,3943
normalize.css,necolas,https://github.com/necolas/normalize.css,2011-05-04T10:20:25Z,2026-03-05T23:18:00Z,CSS,56,0,517,470
joplin,laurent22,https://github.com/laurent22/joplin,2017-01-16T21:49:41Z,2026-03-06T01:30:53Z,TypeScript,5231,400,7762,7180
segment-anything,facebookresearch,https://github.com/facebookresearch/segment-anything,2023-03-23T17:03:03Z,2026-03-06T01:37:28Z,Jupyter Notebook,16,0,717,182
dive,wagoodman,https://github.com/wagoodman/dive,2018-05-13T15:44:01Z,2026-03-05T22:15:24Z,Go,164,28,373,205
unsloth,unslothai,https://github.com/unslothai/unsloth,2023-11-29T16:50:09Z,2026-03-06T01:12:38Z,Python,775,23,2974,2114
powerlevel10k,romkatv,https://github.com/romkatv/powerlevel10k,2019-02-24T19:09:45Z,2026-03-06T01:44:25Z,Shell,168,33,2604,2488
core,vuejs,https://github.com/vuejs/core,2018-06-12T13:49:36Z,2026-03-05T23:40:43Z,TypeScript,3638,268,5954,5303
ai-agents-for-beginners,microsoft,https://github.com/microsoft/ai-agents-for-beginners,2024-11-28T10:42:52Z,2026-03-06T01:51:02Z,Jupyter Notebook,317,0,86,86
trackerslist,ngosang,https://github.com/ngosang/trackerslist,2016-04-24T11:57:57Z,2026-03-06T00:26:21Z,None,1,0,509,501
material-design-icons,google,https://github.com/google/material-design-icons,2014-10-08T18:01:28Z,2026-03-06T00:59:41Z,None,50,16,1563,1177
pdf.js,mozilla,https://github.com/mozilla/pdf.js,2011-04-26T06:32:03Z,2026-03-06T01:40:09Z,JavaScript,8472,83,10424,9992
first-contributions,firstcontributions,https://github.com/firstcontributions/first-contributions,2016-09-20T14:35:09Z,2026-03-06T01:13:37Z,None,94651,0,1365,1328
ImHex,WerWolv,https://github.com/WerWolv/ImHex,2020-11-10T14:27:00Z,2026-03-06T00:19:26Z,C++,725,82,1556,1252
n8n-workflows,Zie619,https://github.com/Zie619/n8n-workflows,2025-05-14T08:43:59Z,2026-03-06T01:08:24Z,Python,34,1,98,80
kotlin,JetBrains,https://github.com/JetBrains/kotlin,2012-02-13T17:29:58Z,2026-03-06T00:57:42Z,Kotlin,2136,284,0,0
ionic-framework,ionic-team,https://github.com/ionic-team/ionic-framework,2013-08-20T23:06:02Z,2026-03-06T01:04:15Z,TypeScript,6521,930,22140,21546
Free-Certifications,cloudcommunity,https://github.com/cloudcommunity/Free-Certifications,2020-07-31T10:26:19Z,2026-03-06T01:34:49Z,None,115,0,65,19
Docker-OSX,sickcodes,https://github.com/sickcodes/Docker-OSX,2020-06-04T11:01:37Z,2026-03-05T21:54:44Z,Shell,109,0,681,287
Ghost,TryGhost,https://github.com/TryGhost/Ghost,2013-05-04T11:09:13Z,2026-03-06T00:41:21Z,JavaScript,15695,954,7219,7153
typst,typst,https://github.com/typst/typst,2019-09-24T21:41:56Z,2026-03-06T01:17:16Z,Rust,2234,27,4056,2958
PowerShell,PowerShell,https://github.com/PowerShell/PowerShell,2016-01-13T23:41:35Z,2026-03-06T01:45:20Z,C#,8063,193,13323,12139
prettier,prettier,https://github.com/prettier/prettier,2016-11-29T17:13:37Z,2026-03-06T00:48:27Z,JavaScript,9665,134,7179,5980
v2rayNG,2dust,https://github.com/2dust/v2rayNG,2019-05-15T02:15:31Z,2026-03-06T01:27:07Z,Kotlin,541,282,3690,3684
etcd,etcd-io,https://github.com/etcd-io/etcd,2013-07-06T21:57:21Z,2026-03-06T01:38:15Z,Go,10222,272,7123,7008
grok-1,xai-org,https://github.com/xai-org/grok-1,2024-03-17T08:53:38Z,2026-03-06T00:45:46Z,Python,5,0,0,0
termux-app,termux,https://github.com/termux/termux-app,2015-10-23T09:42:46Z,2026-03-06T01:47:55Z,Java,177,95,3024,2592
guava,google,https://github.com/google/guava,2014-05-29T16:23:17Z,2026-03-05T20:33:54Z,Java,1195,57,3649,3029
awesome-ios,vsouza,https://github.com/vsouza/awesome-ios,2014-07-10T16:03:45Z,2026-03-06T00:45:56Z,Swift,2240,0,494,490
jekyll,jekyll,https://github.com/jekyll/jekyll,2008-10-20T06:29:03Z,2026-03-05T21:36:04Z,Ruby,3197,112,4925,4798
coolify,coollabsio,https://github.com/coollabsio/coolify,2021-01-25T20:54:01Z,2026-03-06T01:51:49Z,PHP,2305,665,3465,2884
Semantic-UI,Semantic-Org,https://github.com/Semantic-Org/Semantic-UI,2013-04-08T23:32:04Z,2026-03-05T15:43:49Z,JavaScript,356,154,6235,5269
chinese-poetry,chinese-poetry,https://github.com/chinese-poetry/chinese-poetry,2016-09-02T03:32:25Z,2026-03-05T15:35:27Z,JavaScript,137,1,213,92
DefinitelyTyped,DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,2012-10-05T16:39:45Z,2026-03-06T01:42:04Z,TypeScript,52953,1,8109,7543
Motrix,agalwood,https://github.com/agalwood/Motrix,2018-12-18T11:45:05Z,2026-03-06T00:34:22Z,JavaScript,192,21,1354,597
go-ethereum,ethereum,https://github.com/ethereum/go-ethereum,2013-12-26T13:05:46Z,2026-03-05T18:14:48Z,Go,8780,228,8636,8448
awesome-wechat-weapp,justjavac,https://github.com/justjavac/awesome-wechat-weapp,2016-09-22T20:04:48Z,2026-03-06T01:21:42Z,None,278,0,0,0
hiring-without-whiteboards,poteto,https://github.com/poteto/hiring-without-whiteboards,2017-03-15T05:09:01Z,2026-03-05T20:58:56Z,JavaScript,1309,0,0,0
professional-programming,charlax,https://github.com/charlax/professional-programming,2015-11-07T05:07:52Z,2026-03-06T01:24:28Z,Python,43,0,32,32
Flowise,FlowiseAI,https://github.com/FlowiseAI/Flowise,2023-03-31T12:23:09Z,2026-03-06T01:29:27Z,TypeScript,1571,80,2506,1870
windows,dockur,https://github.com/dockur/windows,2024-01-14T13:09:40Z,2026-03-06T01:31:18Z,Shell,518,119,981,881
bulma,jgthms,https://github.com/jgthms/bulma,2016-01-23T23:48:34Z,2026-03-05T21:47:10Z,CSS,646,22,2743,2403
lazydocker,jesseduffield,https://github.com/jesseduffield/lazydocker,2019-05-18T08:53:50Z,2026-03-06T00:22:58Z,Go,191,45,397,204
MoneyPrinterTurbo,harry0703,https://github.com/harry0703/MoneyPrinterTurbo,2024-03-11T02:57:34Z,2026-03-06T01:48:24Z,Python,145,9,618,400
100-Days-Of-ML-Code,Avik-Jain,https://github.com/Avik-Jain/100-Days-Of-ML-Code,2018-07-05T09:11:43Z,2026-03-05T23:41:18Z,None,6,0,0,0
mastodon,mastodon,https://github.com/mastodon/mastodon,2016-02-22T15:01:25Z,2026-03-06T00:14:21Z,Ruby,19158,327,12738,8545
