name,owner,url,stargazers,createdAt,updatedAt,primaryLanguage,pullRequests,releases,totalIssues,closedIssues
architecture-samples,android,https://github.com/android/architecture-samples,45594,2016-02-05T13:42:07Z,2026-03-05T13:33:03Z,Kotlin,232,0,491,349
ghostty,ghostty-org,https://github.com/ghostty-org/ghostty,45520,2022-03-29T17:38:26Z,2026-03-06T02:08:34Z,Zig,3606,1,2015,1888
GitHubDaily,GitHubDaily,https://github.com/GitHubDaily/GitHubDaily,45462,2018-12-30T13:56:58Z,2026-03-06T02:00:46Z,None,3,0,712,181
prisma,prisma,https://github.com/prisma/prisma,45453,2019-06-20T13:33:47Z,2026-03-05T22:40:42Z,TypeScript,6747,242,11823,9435
awesome-cheatsheets,LeCoupa,https://github.com/LeCoupa/awesome-cheatsheets,45447,2017-11-09T02:47:15Z,2026-03-05T09:38:43Z,JavaScript,171,0,100,59
JeecgBoot,jeecgboot,https://github.com/jeecgboot/JeecgBoot,45339,2018-11-26T10:40:00Z,2026-03-06T01:49:34Z,Java,126,68,8155,8120
AdminLTE,ColorlibHQ,https://github.com/ColorlibHQ/AdminLTE,45319,2013-12-25T02:52:40Z,2026-03-05T16:08:22Z,CSS,1565,77,2907,2769
jest,jestjs,https://github.com/jestjs/jest,45309,2013-12-10T00:18:04Z,2026-03-06T01:02:33Z,TypeScript,5774,213,8178,7971
zx,google,https://github.com/google/zx,45244,2021-05-05T05:50:01Z,2026-03-05T16:32:37Z,JavaScript,603,100,511,492
nvm-windows,coreybutler,https://github.com/coreybutler/nvm-windows,45236,2014-09-20T16:37:28Z,2026-03-06T01:13:41Z,Go,107,23,950,875
crewAI,crewAIInc,https://github.com/crewAIInc/crewAI,45227,2023-10-27T03:26:59Z,2026-03-06T02:11:24Z,Python,1393,141,1765,1689
MediaCrawler,NanmiCoder,https://github.com/NanmiCoder/MediaCrawler,44899,2023-06-09T12:14:34Z,2026-03-06T01:57:26Z,Python,132,0,567,435
bevy,bevyengine,https://github.com/bevyengine/bevy,44897,2020-01-18T21:13:55Z,2026-03-05T21:57:59Z,Rust,7483,53,8011,5350
Rocket.Chat,RocketChat,https://github.com/RocketChat/Rocket.Chat,44823,2015-05-19T07:36:09Z,2026-03-06T01:44:03Z,TypeScript,15683,1000,16818,14498
CppCoreGuidelines,isocpp,https://github.com/isocpp/CppCoreGuidelines,44814,2015-08-19T20:22:52Z,2026-03-05T20:04:21Z,CSS,825,4,1230,990
meteor,meteor,https://github.com/meteor/meteor,44778,2012-01-19T01:58:17Z,2026-03-06T02:03:25Z,JavaScript,2664,0,9256,9020
spotube,KRTirtho,https://github.com/KRTirtho/spotube,44756,2021-02-14T03:17:58Z,2026-03-06T00:59:13Z,Dart,257,43,2024,1304
TTS,coqui-ai,https://github.com/coqui-ai/TTS,44723,2020-05-20T15:45:28Z,2026-03-06T00:07:20Z,Python,467,98,1229,1225
hyper,vercel,https://github.com/vercel/hyper,44699,2016-07-01T06:01:21Z,2026-03-06T01:44:51Z,TypeScript,3291,88,3821,2874
slidev,slidevjs,https://github.com/slidevjs/slidev,44648,2021-04-24T01:25:23Z,2026-03-05T23:48:02Z,TypeScript,804,419,1295,1139
penpot,penpot,https://github.com/penpot/penpot,44599,2015-12-29T22:09:07Z,2026-03-06T01:11:37Z,Clojure,5511,69,2171,1625
Leaflet,Leaflet,https://github.com/Leaflet/Leaflet,44596,2010-09-22T16:57:44Z,2026-03-06T02:09:30Z,JavaScript,3237,34,5342,4943
legado,gedoor,https://github.com/gedoor/legado,44571,2019-05-22T04:18:58Z,2026-03-06T01:55:51Z,Kotlin,1139,115,3199,3171
react-hook-form,react-hook-form,https://github.com/react-hook-form/react-hook-form,44562,2019-03-05T23:47:10Z,2026-03-06T01:02:39Z,TypeScript,2141,600,4926,4841
nanochat,karpathy,https://github.com/karpathy/nanochat,44557,2025-10-13T13:46:35Z,2026-03-06T02:07:33Z,Python,73,0,118,102
airflow,apache,https://github.com/apache/airflow,44504,2015-04-13T18:04:58Z,2026-03-06T00:43:30Z,Python,34176,114,13888,12543
grpc,grpc,https://github.com/grpc/grpc,44441,2014-12-08T18:58:53Z,2026-03-06T01:02:32Z,C++,20508,364,11918,11223
edex-ui,GitSquared,https://github.com/GitSquared/edex-ui,44380,2017-01-28T09:35:02Z,2026-03-06T01:51:30Z,JavaScript,399,29,559,553
pyenv,pyenv,https://github.com/pyenv/pyenv,44359,2012-08-31T06:57:52Z,2026-03-06T00:14:35Z,Shell,1039,150,1883,1832
reactjs-interview-questions,sudheerj,https://github.com/sudheerj/reactjs-interview-questions,44316,2018-05-31T17:17:01Z,2026-03-05T21:06:06Z,JavaScript,170,0,113,109
awesome-compose,docker,https://github.com/docker/awesome-compose,44242,2020-02-13T08:51:42Z,2026-03-06T01:31:58Z,HTML,149,0,140,43
build-web-application-with-golang,astaxie,https://github.com/astaxie/build-web-application-with-golang,44158,2012-08-02T11:49:35Z,2026-03-05T22:34:26Z,Go,757,0,306,183
parcel,parcel-bundler,https://github.com/parcel-bundler/parcel,44048,2017-08-07T16:36:47Z,2026-03-05T16:04:07Z,JavaScript,2600,52,5521,5052
EasySpider,NaiboWang,https://github.com/NaiboWang/EasySpider,44024,2020-07-18T02:41:27Z,2026-03-06T01:15:43Z,JavaScript,44,10,757,495
iina,iina,https://github.com/iina/iina,43978,2016-12-19T07:18:45Z,2026-03-05T23:47:37Z,Swift,882,47,4376,2506
react-use,streamich,https://github.com/streamich/react-use,43947,2018-10-27T10:16:05Z,2026-03-05T19:58:04Z,TypeScript,1533,256,609,245
awesome-remote-job,lukasz-madon,https://github.com/lukasz-madon/awesome-remote-job,43912,2015-01-02T00:31:34Z,2026-03-06T01:58:49Z,None,593,0,89,75
retrofit,square,https://github.com/square/retrofit,43901,2010-09-06T21:39:43Z,2026-03-05T18:42:07Z,HTML,1343,4,2764,2637
babel,babel,https://github.com/babel/babel,43893,2014-09-28T13:38:23Z,2026-03-05T23:02:26Z,TypeScript,6545,452,9056,8464
front-end-interview-handbook,yangshun,https://github.com/yangshun/front-end-interview-handbook,43871,2018-01-13T19:40:08Z,2026-03-05T23:29:05Z,MDX,350,0,102,91
TensorFlow-Examples,aymericdamien,https://github.com/aymericdamien/TensorFlow-Examples,43800,2015-11-11T14:21:19Z,2026-03-05T21:23:02Z,Jupyter Notebook,88,0,238,71
streamlit,streamlit,https://github.com/streamlit/streamlit,43756,2019-08-24T00:14:52Z,2026-03-06T02:12:39Z,Python,6861,116,5781,4655
upscayl,upscayl,https://github.com/upscayl/upscayl,43743,2022-07-30T17:19:20Z,2026-03-06T02:08:29Z,TypeScript,0,29,1035,981
Summer2026-Internships,SimplifyJobs,https://github.com/SimplifyJobs/Summer2026-Internships,43675,2020-05-23T20:53:18Z,2026-03-06T02:01:25Z,Python,1674,0,7246,7245
jsoncrack.com,AykutSarac,https://github.com/AykutSarac/jsoncrack.com,43411,2022-01-30T15:25:18Z,2026-03-06T00:54:23Z,TypeScript,89,22,281,246
fuels-rs,FuelLabs,https://github.com/FuelLabs/fuels-rs,43403,2021-10-31T22:33:54Z,2026-03-05T07:22:45Z,Rust,908,120,663,613
cobra,spf13,https://github.com/spf13/cobra,43394,2013-09-03T20:40:26Z,2026-03-06T01:14:44Z,Go,626,27,1238,997
fuels-ts,FuelLabs,https://github.com/FuelLabs/fuels-ts,43357,2021-09-03T18:11:03Z,2026-03-05T08:25:54Z,TypeScript,1979,156,1457,1400
LocalAI,mudler,https://github.com/mudler/LocalAI,43297,2023-03-18T22:58:02Z,2026-03-06T02:03:25Z,Go,4937,97,1279,1160
TrafficMonitor,zhongyang219,https://github.com/zhongyang219/TrafficMonitor,43288,2017-07-30T02:51:17Z,2026-03-06T02:03:35Z,C++,67,26,1976,729
sentry,getsentry,https://github.com/getsentry/sentry,43278,2010-08-30T22:06:41Z,2026-03-06T00:53:16Z,Python,81858,163,16718,14835
helix,helix-editor,https://github.com/helix-editor/helix,43242,2020-06-01T04:26:56Z,2026-03-06T00:45:31Z,Rust,4613,30,5737,4729
milvus,milvus-io,https://github.com/milvus-io/milvus,43150,2019-09-16T06:43:43Z,2026-03-06T02:07:29Z,Go,24816,153,15199,14362
pm2,Unitech,https://github.com/Unitech/pm2,42969,2013-05-21T03:25:25Z,2026-03-06T00:59:57Z,JavaScript,558,134,5118,4103
copyparty,9001,https://github.com/9001/copyparty,42964,2019-05-26T15:28:33Z,2026-03-06T00:49:18Z,Python,169,336,854,642
spark,apache,https://github.com/apache/spark,42931,2014-02-25T08:00:08Z,2026-03-05T21:23:08Z,Scala,9,0,14,3
CPlusPlusThings,Light-City,https://github.com/Light-City/CPlusPlusThings,42930,2019-07-14T08:45:45Z,2026-03-06T01:53:34Z,C++,72,0,230,218
cli,cli,https://github.com/cli/cli,42928,2019-10-03T15:24:53Z,2026-03-06T02:05:58Z,Go,2815,189,5781,4879
kong,Kong,https://github.com/Kong/kong,42885,2014-11-17T23:56:08Z,2026-03-05T22:12:48Z,Lua,6501,145,4590,4532
zig,ziglang,https://github.com/ziglang/zig,42831,2015-08-06T00:51:28Z,2026-03-05T19:50:21Z,Zig,9540,21,13518,10187
python-patterns,faif,https://github.com/faif/python-patterns,42774,2012-06-06T21:02:35Z,2026-03-05T23:58:17Z,Python,289,0,97,86
what-happens-when,alex,https://github.com/alex/what-happens-when,42772,2013-11-07T04:30:06Z,2026-03-05T13:20:55Z,None,108,0,296,54
tmux,tmux,https://github.com/tmux/tmux,42615,2015-06-03T23:32:55Z,2026-03-06T01:47:12Z,C,2,39,3897,3862
mitmproxy,mitmproxy,https://github.com/mitmproxy/mitmproxy,42531,2010-02-16T04:10:13Z,2026-03-05T23:59:38Z,Python,2730,79,3642,3277
git-flight-rules,k88hudson,https://github.com/k88hudson/git-flight-rules,42482,2014-07-22T20:35:09Z,2026-03-05T22:34:27Z,None,226,0,73,57
fanqiang,bannedbook,https://github.com/bannedbook/fanqiang,42459,2015-01-14T00:34:25Z,2026-03-06T01:52:16Z,Kotlin,3,3,812,485
pandoc,jgm,https://github.com/jgm/pandoc,42412,2010-03-20T20:34:23Z,2026-03-06T02:04:58Z,Haskell,1760,153,8180,7214
Umi-OCR,hiroi-sora,https://github.com/hiroi-sora/Umi-OCR,42396,2022-03-28T04:01:46Z,2026-03-06T02:03:36Z,Python,58,31,840,517
RSSHub,DIYgod,https://github.com/DIYgod/RSSHub,42392,2018-04-02T14:43:21Z,2026-03-06T01:40:02Z,TypeScript,12099,0,6319,5960
Alamofire,Alamofire,https://github.com/Alamofire/Alamofire,42356,2014-07-31T05:56:19Z,2026-03-05T10:02:20Z,Swift,664,104,2812,2779
Files,files-community,https://github.com/files-community/Files,42273,2019-01-04T18:19:14Z,2026-03-06T00:57:48Z,C#,5511,130,11065,10560
exo,exo-explore,https://github.com/exo-explore/exo,42116,2024-06-24T18:36:22Z,2026-03-06T01:58:42Z,Python,601,13,731,625
ailearning,apachecn,https://github.com/apachecn/ailearning,42086,2017-02-25T08:53:02Z,2026-03-06T02:10:09Z,Python,478,2,116,113
diagrams,mingrammer,https://github.com/mingrammer/diagrams,42054,2020-02-02T15:23:24Z,2026-03-05T18:21:18Z,Python,341,46,539,224
zod,colinhacks,https://github.com/colinhacks/zod,42049,2020-03-07T20:59:08Z,2026-03-06T01:58:26Z,TypeScript,975,201,3008,2844
gradio,gradio-app,https://github.com/gradio-app/gradio,41934,2018-12-19T08:24:04Z,2026-03-06T01:46:32Z,Python,5357,1000,6464,6024
fd,sharkdp,https://github.com/sharkdp/fd,41932,2017-05-09T21:27:10Z,2026-03-06T00:00:17Z,Rust,708,41,951,817
chatgpt-on-wechat,zhayujie,https://github.com/zhayujie/chatgpt-on-wechat,41920,2022-08-07T08:33:41Z,2026-03-06T02:08:05Z,Python,286,66,2023,1715
full-stack-fastapi-template,fastapi,https://github.com/fastapi/full-stack-fastapi-template,41871,2019-02-23T15:08:34Z,2026-03-06T02:10:13Z,TypeScript,621,12,436,436
swiper,nolimits4web,https://github.com/nolimits4web/swiper,41799,2012-03-14T19:11:45Z,2026-03-06T00:16:38Z,JavaScript,619,94,5809,5575
DeepSpeed,deepspeedai,https://github.com/deepspeedai/DeepSpeed,41748,2020-01-23T18:35:18Z,2026-03-06T02:11:00Z,Python,2946,107,3310,2157
dubbo,apache,https://github.com/apache/dubbo,41699,2012-06-19T07:56:02Z,2026-03-05T22:22:57Z,Java,6023,113,7367,6562
siyuan,siyuan-note,https://github.com/siyuan-note/siyuan,41687,2020-08-30T09:21:35Z,2026-03-06T02:03:14Z,TypeScript,683,878,16200,15866
English-level-up-tips,byoungd,https://github.com/byoungd/English-level-up-tips,41621,2017-05-30T07:18:52Z,2026-03-06T01:31:53Z,None,26,0,106,78
ray,ray-project,https://github.com/ray-project/ray,41604,2016-10-25T19:38:30Z,2026-03-06T02:09:52Z,Python,30081,122,22413,19496
nw.js,nwjs,https://github.com/nwjs/nw.js,41565,2012-01-04T06:21:10Z,2026-03-05T23:18:00Z,JavaScript,576,0,7434,6483
yarn,yarnpkg,https://github.com/yarnpkg/yarn,41532,2016-01-19T17:39:16Z,2026-03-05T16:04:36Z,JavaScript,1655,153,6615,4740
aider,Aider-AI,https://github.com/Aider-AI/aider,41528,2023-05-09T18:57:49Z,2026-03-06T01:50:50Z,Python,284,93,3975,2809
uni-app,dcloudio,https://github.com/dcloudio/uni-app,41442,2018-07-12T08:52:39Z,2026-03-05T13:18:07Z,JavaScript,555,0,5054,4387
bruno,usebruno,https://github.com/usebruno/bruno,41427,2022-09-27T20:51:45Z,2026-03-06T01:53:06Z,JavaScript,2057,160,3898,2431
black,psf,https://github.com/psf/black,41418,2018-03-14T19:54:45Z,2026-03-06T01:21:29Z,Python,1726,51,2777,2483
pure-bash-bible,dylanaraps,https://github.com/dylanaraps/pure-bash-bible,41401,2018-06-13T01:39:33Z,2026-03-05T22:53:52Z,Shell,28,0,77,33
logseq,logseq,https://github.com/logseq/logseq,41381,2020-05-23T00:06:06Z,2026-03-06T00:19:06Z,Clojure,3133,152,8098,7139
ColossalAI,hpcaitech,https://github.com/hpcaitech/ColossalAI,41364,2021-10-28T16:19:44Z,2026-03-06T02:06:57Z,Python,3705,50,1741,1299
hexo,hexojs,https://github.com/hexojs/hexo,41279,2012-09-23T15:17:08Z,2026-03-06T00:00:04Z,TypeScript,975,117,3993,3918
ChatGLM-6B,zai-org,https://github.com/zai-org/ChatGLM-6B,41226,2023-03-13T12:00:18Z,2026-03-05T13:34:43Z,Python,49,0,1312,751
ccxt,ccxt,https://github.com/ccxt/ccxt,41202,2017-05-14T15:41:56Z,2026-03-06T01:06:25Z,Python,14188,215,11302,10502
vue2-elm,bailicangdu,https://github.com/bailicangdu/vue2-elm,41166,2016-12-23T01:49:20Z,2026-03-04T02:33:31Z,Vue,21,0,631,512
awesome-claude-skills,ComposioHQ,https://github.com/ComposioHQ/awesome-claude-skills,41130,2025-10-17T07:15:01Z,2026-03-06T02:13:47Z,Python,20,0,56,3
fastlane,fastlane,https://github.com/fastlane/fastlane,41126,2014-12-02T17:00:38Z,2026-03-05T19:12:34Z,Ruby,6343,560,13260,12592
system-design,karanpratapsingh,https://github.com/karanpratapsingh/system-design,41094,2022-08-15T18:59:54Z,2026-03-06T01:55:11Z,None,12,0,23,21
curl,curl,https://github.com/curl/curl,41064,2010-03-18T22:32:22Z,2026-03-06T00:27:59Z,C,203,94,5378,5365
hyperswitch,juspay,https://github.com/juspay/hyperswitch,41055,2022-10-17T11:18:28Z,2026-03-06T01:56:37Z,Rust,6524,152,3467,2509
cheat.sh,chubin,https://github.com/chubin/cheat.sh,41052,2017-05-07T21:40:56Z,2026-03-06T01:22:49Z,Python,129,0,265,135
styled-components,styled-components,https://github.com/styled-components/styled-components,41027,2016-08-16T06:41:32Z,2026-03-05T13:59:48Z,TypeScript,995,189,2985,2676
payload,payloadcms,https://github.com/payloadcms/payload,41009,2021-01-05T18:49:45Z,2026-03-06T01:26:26Z,TypeScript,6752,559,4381,4108
vuetify,vuetifyjs,https://github.com/vuetifyjs/vuetify,40976,2016-09-12T00:39:35Z,2026-03-06T01:53:30Z,TypeScript,4661,641,15278,14796
jan,janhq,https://github.com/janhq/jan,40858,2023-08-17T02:17:10Z,2026-03-05T23:42:17Z,TypeScript,3420,97,3313,3074
cherry-studio,CherryHQ,https://github.com/CherryHQ/cherry-studio,40826,2024-05-24T01:56:26Z,2026-03-06T02:04:19Z,TypeScript,3020,246,8650,8174
tabler,tabler,https://github.com/tabler/tabler,40819,2018-02-01T09:08:59Z,2026-03-05T21:42:35Z,HTML,787,51,1150,1063
Win11Debloat,Raphire,https://github.com/Raphire/Win11Debloat,40647,2020-10-27T22:26:59Z,2026-03-06T02:09:42Z,PowerShell,58,23,286,251
WeChatMsg,LC044,https://github.com/LC044/WeChatMsg,40598,2023-01-11T05:03:49Z,2026-03-06T01:53:15Z,None,62,0,0,0
minimind,jingyaogong,https://github.com/jingyaogong/minimind,40501,2024-07-27T04:34:12Z,2026-03-06T01:59:17Z,Python,9,2,549,524
desktop,zen-browser,https://github.com/zen-browser/desktop,40473,2024-03-28T00:05:55Z,2026-03-06T01:56:19Z,JavaScript,784,155,8466,7976
50projects50days,bradtraversy,https://github.com/bradtraversy/50projects50days,40469,2020-11-16T14:39:01Z,2026-03-06T02:03:53Z,CSS,44,0,0,0
cal.com,calcom,https://github.com/calcom/cal.com,40466,2021-03-22T13:47:42Z,2026-03-05T23:21:59Z,TypeScript,12900,611,9055,8075
data-engineer-handbook,DataExpert-io,https://github.com/DataExpert-io/data-engineer-handbook,40417,2023-11-19T19:47:41Z,2026-03-06T00:49:03Z,Jupyter Notebook,177,0,84,71
daisyui,saadeghi,https://github.com/saadeghi/daisyui,40410,2020-11-28T22:57:27Z,2026-03-05T21:59:16Z,Svelte,524,184,2113,2083
chakra-ui,chakra-ui,https://github.com/chakra-ui/chakra-ui,40350,2019-08-17T14:27:54Z,2026-03-05T22:04:30Z,TypeScript,2927,1000,4284,4279
zju-icicles,QSCTech,https://github.com/QSCTech/zju-icicles,40306,2016-06-28T16:17:32Z,2026-03-06T01:44:29Z,HTML,232,0,78,69
bubbletea,charmbracelet,https://github.com/charmbracelet/bubbletea,40254,2020-01-10T21:04:03Z,2026-03-06T01:52:50Z,Go,673,72,409,314
twenty,twentyhq,https://github.com/twentyhq/twenty,40249,2022-12-01T13:04:40Z,2026-03-06T01:24:39Z,TypeScript,10122,59,6134,5921
aria2,aria2,https://github.com/aria2/aria2,40201,2010-11-27T09:41:48Z,2026-03-06T01:40:53Z,C++,254,24,1914,826
HEU_KMS_Activator,zbezj,https://github.com/zbezj/HEU_KMS_Activator,40196,2019-06-23T00:49:35Z,2026-03-05T17:52:45Z,None,0,49,194,31
wrk,wg,https://github.com/wg/wrk,40114,2012-03-20T11:12:28Z,2026-03-06T01:00:42Z,C,0,0,407,262
remote-jobs,remoteintech,https://github.com/remoteintech/remote-jobs,40055,2015-10-13T03:49:25Z,2026-03-05T14:43:10Z,Nunjucks,1374,0,202,196
php-src,php,https://github.com/php/php-src,39982,2011-06-16T01:52:25Z,2026-03-06T01:51:13Z,C,4788,42,4931,3990
vim,vim,https://github.com/vim/vim,39958,2015-08-18T21:03:56Z,2026-03-05T20:39:42Z,Vim Script,440,0,9354,7785
bert,google-research,https://github.com/google-research/bert,39889,2018-10-25T22:57:34Z,2026-03-06T02:12:53Z,Python,32,0,1145,355
tidb,pingcap,https://github.com/pingcap/tidb,39867,2015-09-06T04:01:52Z,2026-03-06T01:28:37Z,Go,34623,213,22424,17967
esbuild,evanw,https://github.com/evanw/esbuild,39821,2016-06-14T16:08:50Z,2026-03-06T00:27:13Z,Go,257,309,3858,3313
puter,HeyPuter,https://github.com/HeyPuter/puter,39814,2024-03-03T01:44:32Z,2026-03-05T22:29:04Z,JavaScript,1319,8,1014,848
trpc,trpc,https://github.com/trpc/trpc,39673,2020-07-18T01:17:11Z,2026-03-06T02:04:14Z,TypeScript,3851,230,1339,1191
gorm,go-gorm,https://github.com/go-gorm/gorm,39650,2013-10-25T08:31:38Z,2026-03-05T18:21:43Z,Go,775,11,6095,5609
free,freefq,https://github.com/freefq/free,39643,2020-06-07T02:48:33Z,2026-03-06T00:29:23Z,None,0,0,809,257
video.js,videojs,https://github.com/videojs/video.js,39517,2010-05-14T18:45:10Z,2026-03-05T08:26:57Z,JavaScript,1819,334,5416,4817
Fabric,danielmiessler,https://github.com/danielmiessler/Fabric,39514,2024-01-03T23:18:31Z,2026-03-06T02:12:03Z,Go,599,382,836,814
Deep-Learning-Papers-Reading-Roadmap,floodsung,https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap,39480,2016-10-14T11:49:48Z,2026-03-05T20:21:11Z,Python,28,0,57,5
FastChat,lm-sys,https://github.com/lm-sys/FastChat,39423,2023-03-19T00:18:02Z,2026-03-06T02:10:37Z,Python,852,14,1926,1067
photoprism,photoprism,https://github.com/photoprism/photoprism,39418,2018-01-27T12:00:15Z,2026-03-06T00:57:15Z,Go,881,80,2487,2054
fiber,gofiber,https://github.com/gofiber/fiber,39338,2020-01-16T03:59:20Z,2026-03-05T23:18:23Z,Go,2113,135,1630,1594
appsmith,appsmithorg,https://github.com/appsmithorg/appsmith,39328,2020-06-30T04:07:36Z,2026-03-05T19:51:03Z,TypeScript,14089,302,23707,19299
faiss,facebookresearch,https://github.com/facebookresearch/faiss,39274,2017-02-07T16:07:05Z,2026-03-06T02:03:13Z,C++,137,24,2726,2499
BMAD-METHOD,bmad-code-org,https://github.com/bmad-code-org/BMAD-METHOD,39250,2025-04-13T14:54:25Z,2026-03-06T02:00:18Z,JavaScript,374,24,815,738
Awesome-Design-Tools,goabstract,https://github.com/goabstract/Awesome-Design-Tools,39190,2019-02-12T13:55:30Z,2026-03-06T01:38:45Z,JavaScript,283,0,49,26
phaser,phaserjs,https://github.com/phaserjs/phaser,39127,2013-04-12T12:27:51Z,2026-03-05T16:03:56Z,JavaScript,1734,173,4601,4512
materialize,Dogfalo,https://github.com/Dogfalo/materialize,39126,2014-09-12T19:35:38Z,2026-03-05T14:51:24Z,JavaScript,449,41,5222,4599
styleguide,google,https://github.com/google/styleguide,39067,2015-05-20T19:18:59Z,2026-03-05T23:58:58Z,HTML,197,0,363,244
shellcheck,koalaman,https://github.com/koalaman/shellcheck,39058,2012-11-17T03:15:11Z,2026-03-05T23:12:08Z,Haskell,331,30,2944,1759
bark,suno-ai,https://github.com/suno-ai/bark,39038,2023-04-07T19:34:48Z,2026-03-06T01:28:26Z,Jupyter Notebook,19,0,477,242
cobalt,imputnet,https://github.com/imputnet/cobalt,39005,2022-07-08T18:12:55Z,2026-03-06T02:12:16Z,Svelte,249,0,1003,807
quivr,QuivrHQ,https://github.com/QuivrHQ/quivr,38970,2023-05-12T23:53:30Z,2026-03-06T01:00:00Z,Python,1824,354,1538,1534
data-engineering-zoomcamp,DataTalksClub,https://github.com/DataTalksClub/data-engineering-zoomcamp,38879,2021-10-21T09:32:50Z,2026-03-05T22:08:48Z,Jupyter Notebook,454,0,141,139
leveldb,google,https://github.com/google/leveldb,38873,2014-08-27T21:17:52Z,2026-03-05T16:29:38Z,C++,64,21,788,540
ChatTTS,2noise,https://github.com/2noise/ChatTTS,38867,2024-05-27T18:26:49Z,2026-03-06T02:05:40Z,Python,220,6,672,614
chatbox,chatboxai,https://github.com/chatboxai/chatbox,38785,2023-03-06T12:22:15Z,2026-03-06T01:38:05Z,TypeScript,0,52,2498,1503
lossless-cut,mifi,https://github.com/mifi/lossless-cut,38776,2016-10-30T10:49:56Z,2026-03-06T01:43:30Z,TypeScript,223,105,1804,1565
remotion,remotion-dev,https://github.com/remotion-dev/remotion,38675,2020-06-23T19:49:10Z,2026-03-06T02:05:44Z,TypeScript,4193,596,2212,2141
novu,novuhq,https://github.com/novuhq/novu,38644,2021-08-26T15:22:44Z,2026-03-06T02:11:52Z,TypeScript,6877,108,1668,1544
mindsdb,mindsdb,https://github.com/mindsdb/mindsdb,38637,2018-08-02T17:56:45Z,2026-03-05T23:51:22Z,Python,5779,337,4400,4327
nushell,nushell,https://github.com/nushell/nushell,38634,2019-05-10T16:59:42Z,2026-03-06T02:02:11Z,Rust,8456,117,7025,5559
devdocs,freeCodeCamp,https://github.com/freeCodeCamp/devdocs,38582,2013-10-24T18:16:07Z,2026-03-06T01:32:55Z,Ruby,982,0,1263,1065
impress.js,impress,https://github.com/impress/impress.js,38517,2011-12-28T22:23:19Z,2026-03-05T23:17:59Z,JavaScript,124,15,483,432
agno,agno-agi,https://github.com/agno-agi/agno,38458,2022-05-04T15:23:02Z,2026-03-06T01:53:15Z,Python,2896,172,1970,1696
preact,preactjs,https://github.com/preactjs/preact,38455,2015-09-11T02:40:18Z,2026-03-06T01:57:27Z,JavaScript,1993,240,1928,1868
Mole,tw93,https://github.com/tw93/Mole,38302,2025-09-23T06:38:40Z,2026-03-06T02:12:33Z,Shell,123,28,345,344
googletest,google,https://github.com/google/googletest,38302,2015-07-28T15:07:53Z,2026-03-05T18:13:26Z,C++,813,11,2364,1989
awesome-cursorrules,PatrickJS,https://github.com/PatrickJS/awesome-cursorrules,38269,2024-09-16T15:38:38Z,2026-03-06T02:13:14Z,MDX,70,0,51,8
python-cheatsheet,gto76,https://github.com/gto76/python-cheatsheet,38268,2018-01-25T04:16:53Z,2026-03-05T22:42:56Z,Python,0,0,27,27
qlib,microsoft,https://github.com/microsoft/qlib,38247,2020-08-14T06:46:00Z,2026-03-06T02:09:23Z,Python,750,23,1043,762
MPAndroidChart,PhilJay,https://github.com/PhilJay/MPAndroidChart,38227,2014-04-25T14:29:47Z,2026-03-05T22:52:30Z,Java,191,44,4965,2898
lapce,lapce,https://github.com/lapce/lapce,38107,2018-02-06T08:41:06Z,2026-03-05T22:16:45Z,Rust,1177,35,2011,1200
istio,istio,https://github.com/istio/istio,38074,2016-11-18T23:57:21Z,2026-03-05T23:52:29Z,Go,29470,423,21708,21284
halo,halo-dev,https://github.com/halo-dev/halo,38030,2018-03-21T12:56:52Z,2026-03-05T19:46:00Z,Java,2953,250,4578,4344
insomnia,Kong,https://github.com/Kong/insomnia,38006,2016-04-23T03:54:26Z,2026-03-06T02:12:38Z,TypeScript,3750,547,3977,3253
ant-design-pro,ant-design,https://github.com/ant-design/ant-design-pro,37982,2017-08-25T10:40:44Z,2026-03-05T15:34:27Z,TypeScript,1025,26,9800,9625
litellm,BerriAI,https://github.com/BerriAI/litellm,37969,2023-07-27T00:09:52Z,2026-03-06T02:13:11Z,Python,9725,1000,9264,8455
tesseract.js,naptha,https://github.com/naptha/tesseract.js,37896,2015-06-24T02:49:52Z,2026-03-06T01:49:45Z,JavaScript,204,57,734,703
aspnetcore,dotnet,https://github.com/dotnet/aspnetcore,37766,2014-03-11T06:09:42Z,2026-03-06T01:40:15Z,C#,18597,275,38651,35099
wtfjs,denysdovhan,https://github.com/denysdovhan/wtfjs,37735,2017-07-14T15:42:12Z,2026-03-05T23:18:03Z,JavaScript,125,25,118,96
metasploit-framework,rapid7,https://github.com/rapid7/metasploit-framework,37660,2011-08-30T06:13:20Z,2026-03-05T21:54:22Z,Ruby,11661,0,6427,5952
cli,httpie,https://github.com/httpie/cli,37642,2012-02-25T12:39:13Z,2026-03-05T22:26:24Z,Python,406,47,910,723
freecodecamp.cn,FreeCodeCampChina,https://github.com/FreeCodeCampChina/freecodecamp.cn,37639,2016-09-30T03:13:43Z,2026-03-05T04:38:14Z,CSS,55,0,587,445
polars,pola-rs,https://github.com/pola-rs/polars,37629,2020-05-13T19:45:33Z,2026-03-06T01:22:43Z,Rust,12721,248,12429,9913
interview,huihut,https://github.com/huihut/interview,37557,2018-02-09T09:49:48Z,2026-03-05T15:55:46Z,C++,36,0,66,65
